"x"
"1",3.03346573072756
"2",2.72141016663002
"3",2.68227026708329
"4",2.66292222282605
"5",2.87599944711237
"6",3.04442598849907
"7",2.91104268488956
"8",2.78363572436978
"9",2.89954067635829
"10",2.85721296469338
"11",2.97225567189137
"12",2.82745761271017
"13",3.00578746096222
"14",2.88546421546534
"15",2.86567282662856
"16",2.91001575438736
"17",2.95949469887319
"18",2.83818428070984
"19",2.90477847627379
"20",2.90845603436395
"21",2.87706964479497
"22",2.94906116253122
"23",2.8359686146713
"24",2.93641261982882
"25",2.95048818510322
"26",2.80770948227317
"27",2.80436485798211
"28",2.89161511639427
"29",2.94805338584626
"30",2.78358051801118
"31",2.76955996956673
"32",2.81467038278739
"33",3.06816245438145
"34",2.91993510357492
"35",2.98925454578571
"36",2.89531580841383
"37",2.86615229079999
"38",3.00320762894032
"39",2.9148468782519
"40",2.84444376174218
"41",2.81176388361892
"42",2.96492747284045
"43",2.74428271609195
"44",2.84646285914441
"45",2.78649613478068
"46",2.75461958355675
"47",2.73493587483537
"48",2.9541901527618
"49",2.96428646412222
"50",2.85830972548994
"51",2.95614149551779
"52",2.95031657214232
"53",2.92933295549957
"54",3.00809740843797
"55",2.98966071437483
"56",2.80452111517321
"57",2.86576768512354
"58",2.95915645812957
"59",2.88204522901844
"60",2.91335862418965
"61",2.89911880767516
"62",2.91364048980674
"63",2.84777555265668
"64",2.89918587882649
"65",3.00421278094424
"66",3.07039941122943
"67",2.80122715591651
"68",2.86629064577239
"69",2.89215252867283
"70",3.12715330522726
"71",2.88609454163413
"72",2.77284377600384
"73",2.79051302981144
"74",2.915157247442
"75",2.93811200229593
"76",2.73870373406504
"77",2.84328313620979
"78",2.98167005255044
"79",3.01412113748344
"80",3.0870993078155
"81",2.99941047895392
"82",3.04968059732069
"83",2.89058952209925
"84",2.93542355208035
"85",2.83005974989752
"86",2.96878451933222
"87",2.84885620867506
"88",2.92538931108957
"89",2.90113585324516
"90",2.8713364420411
"91",2.93235562717384
"92",2.88513546342405
"93",2.97145975751359
"94",2.89668406261618
"95",3.02773667182843
"96",2.89176121852059
"97",2.84922458857339
"98",3.00581184156634
"99",2.91735131339932
"100",2.9604285914881
"101",2.78828947688154
"102",2.90904932653015
"103",2.89117814630682
"104",2.96176459955883
"105",3.04943748018329
"106",2.85906554757683
"107",2.95089106896605
"108",2.94506331254612
"109",2.92299643199567
"110",3.06399895072926
"111",2.95041212037806
"112",2.79319196515586
"113",2.90651045005823
"114",2.92898932719106
"115",2.90515263109794
"116",2.96829748629208
"117",2.78534118834764
"118",2.82004685688761
"119",2.85201268132227
"120",2.97124549948146
"121",2.94525012788067
"122",2.81669227934339
"123",2.8705991789128
"124",2.89815235330736
"125",3.06992588499086
"126",2.81401420095001
"127",2.90353686306656
"128",2.82096496160066
"129",2.95247059426548
"130",2.92545532797438
"131",2.79957117314228
"132",2.79693570657381
"133",3.06236042141226
"134",2.80588537072305
"135",3.08478652040229
"136",2.79654353397079
"137",2.80996213224276
"138",2.85400066856855
"139",2.91085557903911
"140",3.02758212452082
"141",2.87952526503975
"142",2.90895571295057
"143",2.72346598922586
"144",2.86750224824238
"145",2.93881779491117
"146",2.98061990131595
"147",2.86277994891505
"148",3.0082905947913
"149",2.98990993424361
"150",2.88874157355344
"151",3.04063046368963
"152",2.90273575576172
"153",2.93141913817531
"154",2.91079554012908
"155",2.85394973519934
"156",2.98361911335548
"157",3.02289450024165
"158",2.75746322811015
"159",2.75210482790969
"160",2.96494304657796
"161",2.8986561408609
"162",2.9200592810587
"163",2.97861732505866
"164",2.92871140041018
"165",2.97941691657357
"166",2.98192707130599
"167",2.79773484912988
"168",2.96990643071103
"169",2.92656188860189
"170",2.98722045239401
"171",2.90898513704736
"172",2.95091157301123
"173",3.04246277084101
"174",2.89728351990912
"175",2.91282440703465
"176",3.00832538112227
"177",2.82777515387833
"178",2.89013095512133
"179",2.9033985098179
"180",2.90254554129497
"181",2.72224656387818
"182",2.78239819763744
"183",2.78221153368924
"184",2.87432980141393
"185",2.83202982216868
"186",2.88257379253513
"187",3.01745385127993
"188",2.79883912662239
"189",3.01145165584929
"190",2.93623261171868
"191",3.07996709854324
"192",3.04643550086099
"193",3.00212080014828
"194",2.7109706438027
"195",2.9644698996829
"196",2.95783033393905
"197",2.90813639916958
"198",2.9476031682686
"199",2.86210079673589
"200",2.83898726983265
"201",2.94145332898807
"202",2.96038629070914
"203",2.94541787132383
"204",2.97123167512416
"205",2.94228856348621
