"2.5CI","Median","97.5CI"
"91",1497.07591148548,1594.42128133012,1692.58746712368
"92",1493.55842406068,1590.16536119909,1687.95719611055
"93",1489.06328691517,1585.15256417809,1682.62260124192
"94",1484.18575161396,1579.66591830057,1676.7765208862
"95",1478.69436457758,1573.55882934656,1669.98950223297
"96",1473.35011484247,1566.90441533951,1662.64268349261
"97",1467.08513659018,1559.63280585813,1654.36243288982
"98",1459.74125176187,1551.91161738564,1645.68242689568
"99",1452.0569662051,1543.46228652059,1636.46124226571
"100",1444.31043767461,1534.60030789482,1626.29801147628
"101",1435.76626720452,1525.31994922702,1616.29588521332
"102",1426.59762529282,1515.48194337391,1605.91042222733
"103",1417.10503629959,1505.55031184176,1595.1892291234
"104",1408.05199174841,1495.29831151425,1583.86465924955
"105",1398.33333553521,1484.87969937083,1572.09159020219
"106",1388.21723982924,1473.90739970473,1560.02717420193
"107",1377.74810433692,1462.78158165718,1548.12872633419
"108",1367.25946878168,1451.56258436002,1536.56520291779
"109",1356.53277763669,1440.13815126487,1524.66667950642
"110",1345.37617874573,1428.25795715153,1512.24996245329
"111",1333.73917343758,1416.47814384054,1499.8776362403
"112",1322.31761890283,1404.48331266185,1487.26412359233
"113",1310.42165408571,1392.51553724332,1474.70420800797
"114",1298.98257775301,1380.16563387994,1462.23841124125
"115",1286.93117066125,1368.05184499036,1449.73497700739
"116",1274.66407133158,1355.55121502701,1437.21145140056
"117",1262.79148959523,1343.13209554574,1424.74924054592
"118",1250.74822539515,1330.77712329358,1412.21638382676
"119",1238.8165749787,1318.36469279328,1399.43558769467
"120",1226.85542701691,1305.89005697808,1386.49471019484
"121",1215.5142578752,1293.61963182488,1374.05986083653
"122",1204.28662445591,1281.80248363828,1361.97408833592
"123",1193.3379165613,1270.13622758827,1349.74031732371
"124",1182.47344678162,1258.94163223555,1338.1257901896
"125",1171.79440489876,1248.08949755501,1326.94237668954
"126",1161.38984459759,1237.46086012567,1316.05965406471
"127",1151.68321854022,1227.23722984476,1305.38073349437
"128",1142.4886869809,1217.23179757712,1294.82594029493
"129",1133.29492756134,1207.66862047707,1284.67332001524
"130",1124.44206300669,1198.32643906748,1274.96594351738
"131",1116.08132429773,1189.27933092577,1265.52149349075
"132",1107.98198672248,1180.61454865617,1255.96726910135
"133",1100.43164777535,1172.22539734146,1246.90943256817
"134",1092.9537406756,1164.08363014023,1238.30138844471
"135",1085.98504111042,1156.21535787821,1229.85342477117
"136",1079.40292186471,1148.71773247841,1221.58839461992
"137",1072.81824059611,1141.47940649532,1213.71165721409
"138",1066.5261176469,1134.3858472541,1206.07030421193
"139",1060.719713064,1127.64830216091,1198.48911604143
"140",1055.03944196578,1121.09245380616,1191.12466033415
"141",1049.3343312226,1114.78918442488,1183.92745981712
"142",1043.93779819795,1108.71535479287,1177.01371677573
"143",1038.8184472427,1102.81743655016,1170.41300381747
"144",1033.99475272931,1097.20110160412,1163.99026756278
"145",1029.3626225841,1091.68629125364,1157.64972551699
"146",1024.88662004392,1086.37802818322,1151.36338517955
"147",1020.66445602582,1081.22082627785,1145.32014406834
"148",1016.7587448137,1076.32966171691,1139.27183663711
"149",1012.7112183009,1071.59028608897,1133.55729709634
"150",1008.60308011765,1066.94713710812,1128.20491481637
"151",1004.98777200797,1062.55980313375,1122.91229670037
"152",1001.48105795482,1058.16591344278,1117.79710368814
"153",998.154380519282,1053.95111571152,1112.6057608573
"154",994.529255624474,1049.86656941546,1107.58982626984
"155",991.472122286483,1045.83292060822,1102.66808466872
"156",988.383565846558,1041.88774536211,1097.87896828732
"157",985.096034643328,1038.08315282953,1093.39054459496
"158",982.155383465614,1034.50746126261,1089.18418738107
"159",979.044233616312,1030.95052464117,1084.97990447612
"160",976.142349100782,1027.46403074241,1081.01021463742
"161",973.17240308819,1024.08570722343,1076.98317346911
"162",970.394915370318,1020.81233264115,1073.06921915471
"163",967.580139269469,1017.65621957081,1069.22732899218
"164",964.834987369951,1014.67638732803,1065.53711353629
"165",962.225022097147,1011.6801798047,1062.12899282321
"166",959.677646658207,1008.746464269,1058.56865378004
"167",957.250991807775,1005.84991863623,1055.17127415865
"168",954.799172550486,1003.05191488967,1051.79194901268
"169",952.447950289508,1000.38520047521,1048.69187757886
"170",950.256696403806,997.720683373086,1045.6787880477
"171",948.033418065292,995.180737145171,1042.78981021453
"172",945.70264271398,992.699364610743,1039.86923550031
"173",943.51354902734,990.326245820447,1037.17290160759
"174",941.445866742549,988.01018386586,1034.58712616729
"175",939.216263510044,985.761435767715,1031.88072210862
"176",937.05564944971,983.416783646922,1029.38383127853
"177",934.957230451925,981.171379366761,1026.79324306897
"178",933.078332712029,978.910637439164,1024.43750466918
"179",931.276738118832,976.68640363498,1021.98353203967
"180",929.17168265426,974.546842401645,1019.79226492025
"181",927.228739717717,972.412951306293,1017.65380376926
"182",925.395866843792,970.303862402628,1015.76499860817
"183",923.432392346246,968.296212302073,1013.69382629536
"184",921.602554233558,966.419481362004,1011.83671831773
"185",919.604563833247,964.521535854779,1009.5067784508
"186",917.87637788386,962.600327364546,1007.66301023927
"187",916.188525369349,960.714486317037,1005.75848221597
"188",914.344686125731,958.911067837023,1004.29538535486
"189",912.556752413025,957.107329230896,1002.48331740539
"190",910.766310924527,955.270414593169,1000.59325188924
"191",908.857318450397,953.499849040346,998.780426169707
"192",907.056916253626,951.660403049061,997.385841144222
"193",905.297531673453,949.92895827007,995.486064352831
"194",903.625681086618,948.245981269285,993.669027648577
"195",902.01743783223,946.603532275346,992.166145924476
"196",900.364915265508,944.93658316054,990.631638857874
"197",898.811998105277,943.374917679854,989.210511230056
"198",897.285279356975,941.773442269848,987.959767633594
"199",895.723844670611,940.147502406062,986.505037611464
"200",893.997245657849,938.588117830896,984.770594897783
"201",892.214220777464,937.065994641046,983.504143415824
"202",890.52344731497,935.579570432799,982.134898155649
"203",888.940721646184,934.017312807231,980.990094222656
"204",887.177274195222,932.419006481756,979.541208305577
"205",885.703229019651,930.854300388116,978.101818526684
"206",884.14049243596,929.385792791653,976.804950373447
"207",882.570268398308,927.882964444,975.504961042089
"208",881.027636309885,926.399798275333,974.302274164474
"209",879.601303616093,924.983840573745,973.099370326339
"210",878.052131409003,923.551692208823,971.770291784027
"211",876.392176858087,921.824312845051,970.249723667539
"212",874.251309703604,919.530657225403,967.694097702124
"213",871.664915121798,916.707856417098,964.835865029486
"214",868.652917859207,913.449124001158,961.367785783704
"215",865.201180209585,909.71780925302,957.504458081384
"216",861.562852901562,905.537470540549,953.155842697675
"217",857.407187614966,901.060699574855,948.3354583287
"218",852.963299806249,896.167329644243,942.780495211383
"219",848.329073183042,890.986309608957,937.299837345659
"220",843.347187178108,885.557096148377,931.475408398283
"221",837.989544651018,879.884176139421,925.194844699208
"222",832.644300999463,873.991675064652,918.912473098414
"223",827.161148275918,867.890583877043,912.722382814493
"224",821.28404196827,861.73062149654,905.698249850221
"225",815.103671888335,855.378310532815,898.553328432829
"226",808.780142817942,848.971876095462,891.488656605708
"227",802.431932012474,842.28002013643,884.303651355552
"228",796.22201069669,835.48422966712,877.038350207283
"229",789.731746663374,828.682071177233,869.969358699424
"230",783.218058514914,821.760059464924,862.871266979804
"231",776.804052323636,814.738546459222,855.701704670673
"232",769.999948447077,807.676711202377,848.249368582424
"233",763.153941914482,800.611189540425,840.823716463042
"234",756.44862036901,793.452641453131,833.442833112116
"235",749.671092214137,786.373569883793,826.264228786556
"236",742.912090507838,779.240822495996,819.000312933152
"237",736.025043843509,772.117722520551,811.610770786422
"238",729.237353919694,765.067513673146,804.059318993153
"239",722.3181785927,758.014881036106,796.687731698132
"240",715.494837245985,750.913109348437,789.396248961574
"241",708.785154031001,744.013342829357,782.312742223088
"242",702.168181733758,737.317121645487,775.408800012029
"243",695.680627887972,730.704524476343,768.748331068299
"244",689.447952045229,724.324863576409,762.122666682773
"245",683.351109469843,718.107560464477,755.649705614358
"246",677.686686022619,712.043512539888,749.400483634048
"247",672.032745407757,706.241179531953,743.346570344514
"248",666.690323725151,700.55753515281,737.508467040766
"249",661.463160938843,695.082652915383,731.72220020217
"250",656.468599075739,689.855656853743,726.31212172605
"251",651.642595139897,684.719325758334,720.921411404753
"252",646.977810366778,679.80754954898,715.80826839089
"253",642.374006038162,675.055489978059,710.768103595515
"254",638.151267147474,670.441761961766,705.929494645785
"255",634.003755581086,665.93860512314,701.196259740931
"256",630.034828994341,661.631911024746,696.502419168505
"257",626.275253736174,657.47786405397,691.937108115399
"258",622.503068184341,653.449585774631,687.533934534995
"259",618.895543109536,649.579389274074,683.293620354257
"260",615.463441885539,645.845948635889,679.257973336815
"261",612.103120525908,642.252446660434,675.41432421137
"262",609.047474424203,638.771224928803,671.649398590253
"263",606.066512036925,635.353024975897,667.991480109816
"264",603.215452065623,632.095096958323,664.425047705839
"265",600.394480239357,628.942354537276,660.916908699219
"266",597.639697748734,625.898597439148,657.663183550977
"267",594.948038134383,622.990920621574,654.375095040535
"268",592.333283190929,620.183356951643,651.312588491126
"269",589.838901460916,617.39475437135,648.161886045478
"270",587.644530120147,614.723207837938,645.234764564789
"271",585.333421460439,612.132365063763,642.278565259912
"272",583.104214985365,609.685032235607,639.480745675497
"273",580.887453548811,607.331844407681,636.723616429723
"274",578.740751833683,605.03441924688,634.088851132105
"275",576.757977606977,602.830429358529,631.477840359373
"276",574.677878702231,600.795228566787,629.065588527126
"277",572.877542444623,598.693869793246,626.683876002184
"278",570.969217054751,596.68851270558,624.439936361658
"279",569.354853387286,594.71600782458,622.260746246312
"280",567.56277920055,592.898052441159,620.169156393151
"281",565.975164867208,591.038947961614,618.084975429225
"282",564.291668540989,589.24373969208,616.060736876445
"283",562.636018223873,587.518944145559,614.099941810691
"284",561.050129828636,585.854499045008,612.238468716557
"285",559.527283318276,584.158704227235,610.367904418356
"286",558.107636500593,582.579395436472,608.601339784678
"287",556.691728019478,581.058039762027,606.935523176562
"288",555.370108689709,579.564058046563,605.259703370902
"289",554.076485917785,578.110509043451,603.707085299741
"290",552.712640076542,576.689364728799,602.261036685867
"291",551.416402327015,575.298678831558,600.836203505797
"292",550.193835292487,573.95736145258,599.311555405279
"293",548.88622924868,572.644924138545,597.882507008195
"294",547.609319145169,571.379506314089,596.656277044012
"295",546.477247345822,570.15647332743,595.405789675398
"296",545.302023968535,568.990973251812,594.254597650616
"297",544.240666764644,567.796705993296,593.023753690126
"298",543.131775472938,566.635683178278,591.913039171789
"299",542.029006851123,565.540844814464,590.598782716125
"300",540.983908822887,564.459014531042,589.522442836309
"301",539.915006914892,563.395950727457,588.33437506082
"302",538.839156394111,562.340535588849,587.368524796203
"303",537.799973347344,561.331041606589,586.401173032236
"304",536.695420887703,560.342330506125,585.389438657441
"305",535.746991851584,559.361831860251,584.401965470235
"306",534.706809485809,558.406336106259,583.510912624705
"307",533.778757229444,557.460321903287,582.778920324138
"308",532.795130314845,556.531796387346,582.042884794166
"309",531.847596279544,555.627788931458,581.15148073221
"310",531.040324184048,554.742795140741,580.162970878041
"311",530.212769991843,553.890798534147,579.377687737144
"312",529.283643581332,553.048909133529,578.6107607884
"313",528.42082521704,552.187135807877,577.846555196613
"314",527.543398257585,551.377438921053,576.963606756447
"315",526.680527854763,550.582429475236,576.30474496343
"316",525.852692279497,549.796275578707,575.458967083188
"317",525.132654240982,549.045043506049,574.634948059417
"318",524.274390867716,548.291202187736,573.813788959753
"319",523.444330233381,547.530352415332,572.962398085918
"320",522.73982834589,546.814951025393,572.376282612269
"321",521.959533053796,546.122343049714,571.61547987742
"322",521.209106518796,545.375501064089,570.97509426695
"323",520.443410330971,544.68053741373,570.415745681894
"324",519.689543706288,543.957252116623,569.901328472586
"325",518.977443165635,543.261118256236,569.320168673368
"326",518.225768423077,542.555867868322,568.884850318268
"327",517.542471585579,541.86386136382,568.378401677257
"328",516.86672079247,541.194617584622,567.816131721111
"329",516.201128324082,540.540613258492,567.218662649653
"330",515.507220523337,539.888689876107,566.666698020749
"331",514.635511801955,539.042936512667,565.831088167669
"332",513.473716851282,537.895448113545,564.677360609923
"333",512.082098714498,536.429689529716,563.043649921062
"334",510.506581565189,534.744827343565,561.041806908243
"335",508.584183228752,532.797198685013,558.706230713962
"336",506.623889585781,530.650937493756,556.337604092436
"337",504.411913229922,528.323254211515,553.466988789926
"338",501.928292044692,525.788883218102,550.705181440926
"339",499.476239946463,523.062906692196,547.747879100292
"340",496.817125451342,520.199592209144,544.568367048127
"341",493.977317310522,517.202320568407,541.353346856971
"342",491.185773461921,514.093584621671,538.055415432425
"343",488.169294233852,510.917529423,534.564328339981
"344",484.997923297889,507.598972209406,531.108243177317
"345",481.993073944398,504.243873709441,527.48234278342
"346",478.713067028966,500.869887470135,523.849567798914
"347",475.484315316699,497.438617820961,520.222142234225
"348",472.163077821223,493.973542438704,516.608827846272
"349",468.721159588291,490.48085189757,512.972748577865
"350",465.404705123284,486.998971266568,509.149383638138
"351",462.05579674129,483.443941117641,505.411123124658
"352",458.535954541687,479.85638053112,501.775507038776
"353",455.190437211079,476.233995446834,498.106272316661
"354",451.775950256703,472.684282746692,494.289139143131
"355",448.218770509627,469.08369713593,490.531198421697
"356",444.872860619332,465.498708072414,486.742197451877
"357",441.530649077842,461.972054667951,482.919404210788
"358",438.162202403351,458.384086243431,479.244721953117
"359",434.86831952904,454.856167010958,475.569433714257
"360",431.492536820055,451.304636525361,471.873798814179
"361",428.272095946745,447.853775125834,468.262766854538
"362",425.143620791836,444.506826230013,464.7405200582
"363",421.995966903862,441.22462392815,461.309771465625
"364",418.900976369478,438.020805820757,458.052832758404
"365",415.962800937865,434.96088392138,454.92192076807
"366",413.14680503566,432.005971128766,451.904689487603
"367",410.455270611672,429.154130443544,448.924393942816
"368",407.834055488448,426.403898469297,445.984507555178
"369",405.339579826131,423.719951794624,443.210949783608
"370",402.907038922301,421.128164871224,440.538946122431
"371",400.555167832441,418.661975052588,437.972506964364
"372",398.308141430921,416.28769032836,435.498678108672
"373",396.110571375865,413.996730066107,433.109185805941
"374",394.04451144071,411.770398243393,430.807060167106
"375",392.076136962397,409.671502458644,428.56579023447
"376",390.184428423461,407.634667724028,426.410105958638
"377",388.342929708946,405.703284405476,424.344964391792
"378",386.587021956707,403.844881776871,422.35358065574
"379",384.880309138725,402.06354732795,420.3891355732
"380",383.301795561458,400.348146013733,418.515959655692
"381",381.757573537273,398.715689951129,416.755714509534
"382",380.234284296187,397.138053439305,415.101912482602
"383",378.890993513721,395.623802220223,413.432670845334
"384",377.614948997955,394.193658445043,411.844378569346
"385",376.448145340412,392.826034153954,410.344807273845
"386",375.25672806592,391.531325876624,408.871441290087
"387",374.14672556421,390.287987175765,407.481700110149
"388",373.049166663816,389.08541313646,406.169321358657
"389",371.988236484385,387.95883178841,404.93969822387
"390",371.03505177166,386.904920057862,403.79048226685
"391",370.149185222451,385.911499981349,402.552928570014
"392",369.289659351517,384.921631186857,401.437941559685
"393",368.465006804053,383.995943446114,400.363071201552
"394",367.668104250169,383.12346260647,399.258177215869
"395",366.912225043771,382.298949551011,398.308104246837
"396",366.192166663487,381.507364640655,397.379944669513
"397",365.440469527121,380.750511004505,396.442800613856
"398",364.755929084173,380.034772714238,395.681378523862
"399",364.142192498204,379.383635886035,394.899421472592
"400",363.540335197014,378.74606195535,394.151400902246
"401",363.014542011636,378.125517364273,393.487785470489
"402",362.499234305012,377.535988501039,392.758571105855
"403",361.902290924578,376.989332831136,392.13063475243
"404",361.435229050463,376.474267639387,391.627279254144
"405",360.911715139196,375.992768107056,391.102662337912
"406",360.400815374856,375.520518661685,390.706202819215
"407",359.956975999502,375.074557539555,390.219124215586
"408",359.520292563299,374.665371534403,389.818429111175
"409",359.109610295741,374.277522545482,389.359828639115
"410",358.743321177802,373.911396185008,389.018141542906
"411",358.400345025056,373.5414623186,388.638020545009
"412",358.119225002386,373.20296369892,388.262836356538
"413",357.825667875165,372.900719486044,387.921422069183
"414",357.583253294134,372.637749812886,387.618559887359
"415",357.283735846445,372.364342498437,387.386333737551
"416",356.994655494851,372.095888363433,387.137514682862
"417",356.737901568508,371.845708759319,386.894144299591
"418",356.514935828245,371.63465056275,386.727224387406
"419",356.283197994902,371.437412976673,386.535169796789
"420",356.068570676767,371.262900139267,386.422297524585
"421",355.828478943358,371.096074941803,386.298329205931
"422",355.598182129828,370.92847407691,386.213092307375
"423",355.409410403711,370.751034928323,386.132907072766
"424",355.244853469669,370.588219737602,386.00593435915
"425",355.135287442903,370.479931891966,385.950375161583
"426",354.919791377568,370.336244983789,385.899289855269
"427",354.753994276422,370.246812307734,385.912286095368
"428",354.592307097807,370.154407732396,385.835779920782
"429",354.4422068747,370.061844885757,385.776740464817
"430",354.354757912622,369.967387895181,385.725185848328
"431",354.27016288983,369.871406609369,385.758815359814
"432",354.119303177782,369.798915591032,385.736238119705
"433",353.97928061593,369.736537362516,385.704068213113
"434",353.89284063911,369.687299129402,385.733441039104
"435",353.81045377828,369.650982575938,385.70340831111
"436",353.77617353888,369.616493118403,385.745258514934
"437",353.690943195368,369.577267647386,385.763754018418
"438",353.613248728225,369.552306594825,385.801697549701
"439",353.55693491642,369.522442139945,385.802151700873
"440",353.459233928934,369.495107704542,385.810525640349
"441",353.366968635562,369.467651629216,385.872219936943
"442",353.28969243572,369.446380382913,385.875952413755
"443",353.251045768793,369.447965834393,385.893894830856
"444",353.207166949638,369.454730722888,385.890037228764
"445",353.163285507474,369.46245095482,385.943358488929
"446",353.1430806189,369.46398953993,386.024327227532
"447",353.1104838832,369.455647719202,386.104663106216
"448",353.06643734551,369.465874937558,386.16950142399
"449",352.982303161639,369.484578383642,386.194942057728
"450",352.971765142851,369.51970172057,386.298336869899
"451",352.809421502699,369.413337867118,386.265854582209
"452",352.477129341078,369.104339626361,385.869321102433
"453",351.985050404779,368.581422472178,385.299418486387
"454",351.380660500892,367.858575977746,384.483894715104
"455",350.635686879229,367.011619776309,383.545308325777
"456",349.735429911913,366.024955410367,382.448968656275
"457",348.778177592547,364.899601196063,381.228332561068
"458",347.717768678393,363.66660088784,379.8395589072
"459",346.46928687373,362.341081473895,378.255109625919
"460",345.172474214595,360.923445915651,376.606662991896
"461",343.804570731701,359.389629573537,374.911903485061
"462",342.397180125997,357.82784720123,373.229517451714
"463",340.900402524797,356.226444412361,371.461238671837
"464",339.375034013139,354.577617117337,369.608036314792
"465",337.698589340513,352.853208591006,367.77321750016
"466",336.103907221221,351.090475920125,365.843226101527
"467",334.456738014882,349.293615569745,363.926769179385
"468",332.788711990547,347.513202163017,362.037646146366
"469",331.135083445672,345.663271507686,360.086681173743
"470",329.374498046103,343.808993188109,358.128032674634
"471",327.589327346844,341.959142860468,356.197783612392
"472",325.8309364585,340.090467307745,354.208065434272
"473",324.106583731688,338.202268594283,352.186680971318
"474",322.330957326451,336.302777961703,350.183069535337
"475",320.555149158992,334.408280862051,348.146897656013
"476",318.762973961935,332.51712023065,346.097155543718
"477",316.972410043171,330.616034773194,344.066523922956
"478",315.169485619251,328.732490537987,342.046519941641
"479",313.406356005226,326.867313393062,340.044686577531
"480",311.655999069684,324.961950360985,338.061135609543
"481",309.952871789485,323.088298109546,336.141883604457
"482",308.343259431153,321.320649662925,334.35776562937
"483",306.742507340972,319.596260141622,332.568065080201
"484",305.163860294445,317.921061541157,330.862348946526
"485",303.682914585367,316.344435968354,329.237266307927
"486",302.254449538132,314.808199482215,327.578371886639
"487",300.94832012661,313.345299904545,326.11250238311
"488",299.6827396709,311.957266688654,324.645522275626
"489",298.387673719361,310.643992051615,323.219315423866
"490",297.210733744354,309.378478311042,321.930224584733
"491",296.082805461107,308.177772929451,320.644813551323
"492",295.004498442745,307.029966674615,319.449766749386
"493",293.989789878405,305.951245411539,318.304744628092
"494",293.059506510001,304.92808607033,317.220644767399
"495",292.166074914971,303.965911079452,316.186867935299
"496",291.373537672037,303.059535072508,315.20224563719
"497",290.635889111454,302.20708059444,314.270431742591
"498",289.839430233106,301.416488462268,313.409439656367
"499",289.183122292436,300.674306945533,312.577736291984
"500",288.554468658256,299.987117032672,311.826528841546
"501",287.983265130562,299.340240139586,311.09791222898
"502",287.463297319579,298.745724002727,310.413009664093
"503",286.949319829033,298.202781513957,309.744730972091
"504",286.501565780059,297.71926681117,309.168821594083
"505",286.066956454254,297.269077651179,308.657595989986
"506",285.696983569523,296.829593899379,308.180364658269
"507",285.297138596026,296.443083217263,307.733190118676
"508",284.999318727937,296.07452199106,307.305125308468
"509",284.712921479949,295.766023404298,306.946474864374
"510",284.476081566166,295.50615268589,306.585911314605
"511",284.26772758298,295.27937903386,306.236315788388
"512",284.050281294947,295.079895715424,305.976936589323
"513",283.880458192665,294.900287917877,305.795527332157
"514",283.753702035584,294.754947916367,305.679788472395
"515",283.665123170258,294.64460130626,305.568188699162
"516",283.596824577341,294.557338992623,305.433517807411
"517",283.499394617987,294.532484307208,305.355653294327
"518",283.472117162712,294.51391613588,305.271243284609
"519",283.469043206132,294.505305805288,305.258831705757
"520",283.464328831017,294.501486873163,305.275687369484
"521",283.465354409996,294.543312758786,305.322871104653
"522",283.563405037018,294.606637016652,305.407356797851
"523",283.610605679657,294.667749799606,305.555530793341
"524",283.717678773968,294.774306745176,305.666125144124
"525",283.791104269394,294.886795966956,305.844059647822
"526",283.897018176843,295.002472879687,306.026827065792
"527",283.985550747609,295.142747227834,306.156686072321
"528",284.114867891595,295.294026027384,306.415997740646
"529",284.256568007078,295.465138113146,306.665182450389
"530",284.382244262837,295.651086333756,306.942166952954
"531",284.541417547801,295.868762182565,307.260039783419
"532",284.710050093744,296.096558441768,307.503961418376
"533",284.929428442547,296.321186118741,307.70882721932
"534",285.168688342944,296.552763300358,308.009344396458
"535",285.364069362553,296.814105548441,308.29904504103
"536",285.60856379333,297.079021656953,308.617701013276
"537",285.862659442825,297.345103145174,308.961802504274
"538",286.078016937172,297.624147789834,309.314527526335
"539",286.258586520293,297.904933181356,309.672001861133
"540",286.521876925632,298.196281618155,310.026719997763
"541",286.756458858731,298.488186348456,310.369275045999
"542",287.001375726342,298.804721505094,310.719530132007
"543",287.251688472544,299.11316605656,311.106671746092
"544",287.560971839139,299.44142595149,311.508084203084
"545",287.813680427071,299.756975100072,311.946496830656
"546",288.055408134856,300.090890972117,312.330648674942
"547",288.304977131877,300.426004303152,312.687397531327
"548",288.601262601718,300.773300964005,313.104686850822
"549",288.898365230642,301.110941429935,313.481832650789
"550",289.198818002753,301.453645167648,313.900214202033
"551",289.485000762916,301.80556779215,314.315794967253
"552",289.797167900913,302.16373919542,314.724562864991
"553",290.066213348738,302.534646234089,315.153313371089
"554",290.381709527244,302.906600669496,315.541125166518
"555",290.661636976687,303.265445883508,315.966678173687
"556",290.936761732807,303.613322847572,316.330030542074
"557",291.264229491317,303.984143172961,316.733538901479
"558",291.576648350978,304.355027566496,317.132115251472
"559",291.888245009985,304.704671246991,317.572825705691
"560",292.204314946999,305.062871339029,318.00184812631
