"2.5CI","Median","97.5CI"
"1",36.446403239074,41.0074442501427,45.0189895704737
"2",36.4469267577009,41.0075074545424,45.0191513850187
"3",36.4490890796085,41.0079070630649,45.0199761591295
"4",36.4535842918721,41.008879579145,45.0218604683813
"5",36.4613179930334,41.0112732096527,45.025111832407
"6",36.4715809313183,41.0147336147501,45.0299906311224
"7",36.4924628250639,41.0205331641712,45.0368140130557
"8",36.5033953972431,41.0287024791648,45.0428681271968
"9",36.5377458772897,41.0402247416761,45.0467347048131
"10",36.568693859967,41.0513942088955,45.0516416220583
"11",36.5971003891033,41.0642902702777,45.0576993451888
"12",36.6397081255161,41.0813983028143,45.0679494959212
"13",36.6731774544849,41.097059911703,45.0829048718519
"14",36.7094789045216,41.1206654571315,45.1001901766182
"15",36.7404024167105,41.1452785769257,45.1197018109268
"16",36.7749947402565,41.1693494099687,45.141216707271
"17",36.846582041073,41.197407013472,45.1667812386022
"18",36.9109615827759,41.2295998692022,45.196306847738
"19",36.9694770170294,41.2662064383062,45.2189561212076
"20",37.032964466322,41.3073891571944,45.2428291313198
"21",37.1004635109919,41.3432829112603,45.2694610527914
"22",37.178301487836,41.3849585609189,45.3130402573062
"23",37.2591882373549,41.4320172459852,45.3503375813515
"24",37.317278621573,41.4846877417863,45.3894539257477
"25",37.3890833743192,41.5349492244757,45.4320165215647
"26",37.4621787820778,41.5921891913035,45.476464480396
"27",37.5369148555432,41.6502897822351,45.524452287777
"28",37.6067210188639,41.7113210538539,45.5756535028879
"29",37.7081590318993,41.7757824324439,45.6324092467202
"30",37.7813971044819,41.8451580697389,45.6871872457129
"31",37.8839794466596,41.9207919090098,45.7496445575209
"32",37.9688041285296,41.998812822446,45.8145619123975
"33",38.0695782155528,42.079087037462,45.8842797190474
"34",38.1654488552424,42.1597063062303,45.9513032413233
"35",38.2757790329222,42.2483897640629,46.0280765042624
"36",38.3797288017587,42.3366599487032,46.1116245945184
"37",38.477907138998,42.4390078085584,46.1921059753966
"38",38.597689769459,42.5336939455661,46.2797451849297
"39",38.7173368016558,42.6347079223047,46.3620078167372
"40",38.8350167369458,42.7373777436353,46.465698457978
"41",38.9493314598556,42.8508669997595,46.5745612191785
"42",39.058675520756,42.9659253705039,46.673600808454
"43",39.1912563027648,43.0802315559066,46.7730646031005
"44",39.3314365545239,43.1968439462746,46.881982036905
"45",39.4475653458441,43.3223563466515,46.9879623952036
"46",39.570354320623,43.448125046007,47.0921988482688
"47",39.7146194767959,43.569156490362,47.2078720381078
"48",39.8728828888251,43.7063007770625,47.3305220847002
"49",40.031092711994,43.8409824635995,47.4502802367073
"50",40.1686509669296,43.9755495924095,47.5813670812021
"51",40.3115825652453,44.124310811377,47.7203023611499
"52",40.4674036896667,44.2645524771432,47.8508733746344
"53",40.6214156871115,44.4084063295591,47.9876412158847
"54",40.7819392909477,44.5566580399967,48.1455191212236
"55",40.9541971792333,44.7051341864368,48.3091041962219
"56",41.1024148623465,44.8607404086892,48.4749074175917
"57",41.2735614919294,45.0241811185169,48.6316902985014
"58",41.4211301707737,45.1881053331198,48.7909069328398
"59",41.579075913392,45.3482291701633,48.9527567209436
"60",41.7474617399687,45.5137241878712,49.1234821742169
"61",41.8933988248518,45.6843368589811,49.2953033032887
"62",42.0518949672752,45.8572749780342,49.4692804608429
"63",42.2215963052041,46.0292750275126,49.6521852766786
"64",42.3986178805516,46.2163544338504,49.8305250527501
"65",42.5688193078819,46.3924413507519,50.0219421282975
"66",42.7497072170491,46.5790923961429,50.2211331949085
"67",42.927868902505,46.7625959320564,50.4076029077775
"68",43.1129587992013,46.9506095874181,50.6099200127581
"69",43.2862787844009,47.1385831738756,50.8086869890959
"70",43.4604527218019,47.3367293962869,51.0147887051559
"71",43.6448992471158,47.5335952771909,51.2239913961669
"72",43.8298335607231,47.7356505994152,51.4304942330762
"73",44.0226833322701,47.9399768242083,51.6467490411158
"74",44.2105193722181,48.1442434279884,51.8565720622723
"75",44.4022273086842,48.3520183716065,52.0823970655366
"76",44.6056036540585,48.5629343119694,52.3027533284493
"77",44.7954838972394,48.7707170978204,52.5251458558254
"78",44.974252593183,48.9819896070119,52.7664870488142
