timeGFP,GFPmean,GFPstd,timeRFP,RFPmean,RFPstd
0,725.053107894213,1738.54799310527,0,33.7244430954242,37.9070111263226
4.3,763.405262319611,1831.77739943786,4.3,38.508451854477,37.313032911481
8.3,773.047677914385,1861.27752344082,8.3,35.2625008500414,39.8490071519466
12.3,516.385269928027,1182.75442168513,12.3,34.6725455203775,37.6087660189277
16.3,384.754482259221,829.528342950611,16.3,38.9543099100176,44.3591517171087
20.3,729.263828879069,1737.55475529955,20.3,40.76983073284,47.9092363544498
24.3,738.62482076348,1767.77629318884,24.3,39.4591318011262,46.9692872427232
28.3333333333333,597.982718024145,1398.34608602276,28.3333333333333,42.9254988295644,53.8471849826648
32.3,125.203528588028,152.654208266098,32.3,42.8480232424077,57.9935559382237
36.3,699.790729203954,1665.37348499001,36.3,49.9066500793516,66.0635683141245
40.3,670.535918017508,1572.50591993868,40.3,49.2188946009615,68.1914845700863
44.3,352.760252788141,733.976320855145,44.3,48.6050828576357,67.7589092515078
48.3,604.511609475367,1390.24878801266,48.3,53.0206094984925,73.6023507286571
52.3,642.396787410759,1441.57986210656,52.3,56.8484163384316,72.9530563903479
56.3,642.466559049603,1324.94532612986,56.3,60.9386939677802,58.9537453579456
60.3333333333333,678.20313258062,1095.92183681615,60.3333333333333,121.227264534298,173.878480867095
64.3,925.116391312458,1211.28044140767,64.3,213.563731226987,350.804344171456
68.3,1088.94180965764,1305.14199098311,68.3,277.978584237478,439.658745614135
72.3,1163.55358493514,1360.77262338559,72.3,304.917891820874,449.828240812613
76.3,103.099445814489,125.840823415128,76.3,279.467596354445,404.300882872958
80.3,1085.49378567437,1263.17319402728,80.3,302.940053146251,438.571967178424
84.3,945.693701566138,1109.72667299325,84.3,268.528404173107,390.775527535362
88.3,980.258163810895,1135.88696279002,88.3,249.416541494904,362.351764307539
92.3,933.606941089942,1075.39851902448,92.3,259.320976555381,377.98463712614
96.3,831.518180268026,949.668571820441,96.3,236.437227174613,335.575320923766
100.3,702.305187480471,835.359806269606,100.3,213.017550237412,279.839636636385
104.3,827.868891842247,850.680824323473,104.3,284.132033102105,308.717318179752
108.333333333333,841.905815458915,807.509927399485,108.333333333333,340.265848823376,424.184087314449
112.3,729.430230491437,687.230244084792,112.3,327.759673316197,430.221008920808
116.3,648.080118946371,629.926313091025,116.3,309.83072020044,394.896152371256
120.3,721.278839040392,683.859563792621,120.3,274.005861480086,353.01286428731
124.3,674.151052973059,626.079371313997,124.3,280.125730594672,364.809162164065
128.3,601.164162485813,550.785977163389,128.3,254.922469463427,335.451473343767
132.3,581.670211134756,533.240961324091,132.3,238.879889512738,318.555797531188
136.3,587.149896206791,539.702810494994,136.3,237.484383856569,330.495767863401
140.3,561.546628159233,505.853917605776,140.3,233.194227295826,333.789374147558
144.3,471.381433942814,426.408370684545,144.3,214.737449254043,324.016177339836
148.3,495.229810575174,435.015984332474,148.3,233.333521448983,364.992448703676
152.3,491.521277495448,430.707806619618,152.3,234.447611951416,377.865027071478
156.3,462.671214094734,369.88689106811,156.3,256.805115121925,402.319999391362
160.3,503.832299732813,341.586726324221,160.3,326.326150688458,418.463708299515
164.333333333333,584.172544005511,348.289555672039,164.333333333333,375.80237250345,412.127347405724
168.333333333333,576.53074006176,317.370929948366,168.333333333333,423.316420322152,455.276496745429
172.3,533.139471842265,314.651196720359,172.3,434.690607096246,464.266607567566
176.3,492.301684067631,282.796778568817,176.3,422.767611169366,459.537613529477
180.3,527.111503500987,279.158463771565,180.3,449.197159722341,494.586464415165
184.3,539.122360217882,282.95279221866,184.3,456.067809093777,516.180914428137
188.3,497.023997532945,244.960611848853,188.3,510.276249068387,573.529552926488
192.3,492.57545965488,213.850655807417,192.3,528.159309445261,557.104430629356
196.3,527.727307352946,192.431734086954,196.3,558.707215855956,562.384833956247
200.3,529.356318923615,197.984416771987,200.3,618.168966589075,637.356093595845
208.3,476.178255336289,172.586165884603,208.3,667.108661268203,685.202547677488
212.333333333333,483.608722052222,168.47273891549,212.333333333333,742.31952428363,761.712542632052
216.3,423.271562071407,147.806926292702,216.3,724.808016683036,734.420684007734
