timeGFP,GFPmean,GFPstd,timeRFP,RFPmean,RFPstd
0,1521.33340938933,226.161542704259,0,42.5654936001928,4.24607468334161
5.03333333333333,1571.97293346932,223.939519640985,5.03333333333333,41.2416185328397,5.25449254843968
10.0333333333333,1423.87976971482,203.480175478853,10.0333333333333,38.4108531384462,5.50823767070834
15.0333333333333,1789.45249215709,258.051881739816,15.0333333333333,36.6270364697227,5.62134673038876
20.05,1205.98051474808,163.201733580018,20.05,40.1304767399907,5.07749329271449
25.05,1422.14964315709,199.892723945357,25.05,30.5705680941761,5.71694210396608
30.0333333333333,1151.17965544092,161.575568867263,30.0333333333333,44.5589908891779,6.42891948464467
35.0333333333333,1311.83743721743,185.91464916723,35.0333333333333,41.2161259293695,5.76652111042822
40.0333333333333,1285.06305908852,187.661444064801,40.0333333333333,43.8365508878779,5.94144982386142
45.05,1102.83991787423,163.788404460187,45.05,57.6412093191169,7.37076019105755
50.05,1121.91509345162,169.329964833128,50.05,87.2662378554304,15.6101010815133
55.0333333333333,881.848709769618,127.750827820546,55.0333333333333,115.643750042692,22.8089246152565
60.0333333333333,1188.97841253342,181.613803397052,60.0333333333333,178.623688137461,36.1914032236539
65.05,910.238340069175,120.69465530739,65.05,235.770396752241,48.283184800321
70.05,980.6568432829,145.265527819412,70.05,249.238240764488,61.3586606680497
75.0333333333333,809.502774665445,113.866097962588,75.0333333333333,373.315403967146,91.4838675692279
80.05,854.771009029038,135.261820066029,80.05,435.019982755536,108.204498211449
85.0666666666667,812.481015728276,131.75519465786,85.0666666666667,553.27554266167,135.668583172189
90.05,676.102793828002,109.383609275123,90.05,622.045644654812,152.724823402421
95.0333333333333,735.755278639853,123.698313947785,95.0333333333333,833.777785670285,203.099472451715
100.05,584.147690940904,97.5313070889287,100.05,721.223818611934,168.286487142938
105.05,625.367836719081,95.9003616889548,105.05,919.335412483089,203.439928454428
110.05,633.127151258221,101.01402832439,110.05,925.509031075107,192.618085779637
115.05,324.651069796645,52.0705549774587,115.05,557.755055464669,166.504843295108
120.033333333333,292.953287406294,60.4439606608379,120.033333333333,556.459813411946,156.679939483526
125.033333333333,287.357686597779,49.7771158056766,125.033333333333,624.578257284842,202.735604691932
130.033333333333,222.773967892118,38.7200279566659,130.033333333333,582.795203504003,173.444543999925
135.05,330.444127008427,70.2392930602261,135.05,731.461034963734,211.954459883632
140.033333333333,211.744664831215,37.4137084723615,140.033333333333,638.682143954487,206.590564693708
145.033333333333,260.196571237681,45.7535356224614,145.033333333333,782.717631871769,263.241522315421
150.033333333333,174.25534610394,31.3826379909716,150.033333333333,508.345674437029,182.083050308414
155.033333333333,126.041626460061,37.259606525875,155.033333333333,351.6256648582,148.074005432171
160.05,100.788696045232,31.6418281506805,160.05,244.570273335077,101.474879502513
165.033333333333,285.663340786698,69.2105137460899,165.033333333333,644.43226303894,174.77240618102
170.05,153.077829695771,42.9138171341925,170.05,425.670676713654,119.150160795836
175.033333333333,152.624214617705,47.0763345818498,175.033333333333,331.798758256463,105.115812619119
180.033333333333,199.086103840662,50.4204336016906,180.033333333333,680.74558699867,247.87910421168
185.033333333333,208.415265366351,60.9338065940799,185.033333333333,688.021713266815,305.745129245547
190.05,225.773633650064,68.8106596431358,190.05,687.580538413347,297.193840311986
195.033333333333,109.406152890194,37.7298667253672,195.033333333333,376.67708355062,180.394186838187
200.05,173.828667866226,57.2049474921144,200.05,426.137122251267,185.176319510816
205.066666666667,256.982488957101,68.3341180883311,205.066666666667,926.593699163589,414.726638092502
210.05,221.997485251248,58.6708391192984,210.05,750.750092833954,363.011295693425
215.033333333333,206.261763906692,56.0182191265951,215.033333333333,486.815702692918,210.681057214611
220.033333333333,155.4083819159,36.3077766272437,220.033333333333,556.76207448654,277.994678065314
225.033333333333,172.456109518673,41.2925366198708,225.033333333333,505.378500149432,254.436387128789
230.05,79.4246047546361,17.7588553305579,230.05,219.81216316391,138.174604939564
235.033333333333,108.510699988075,39.816560136189,235.033333333333,211.240691464474,130.72998611699
240.033333333333,165.475026142525,56.4427094396433,240.033333333333,588.329450189281,354.432549929874
245.05,92.7069225566491,33.0002487455456,245.05,270.078564403424,178.260357719072
250.05,125.684772281826,39.913008621396,250.05,264.914648081436,148.648455836672
255.05,254.037010599351,76.9835814928808,255.05,933.297624293124,487.039202144794
260.033333333333,401.223689932419,111.643022895478,260.033333333333,2018.16723981276,916.098873200821
265.05,476.613484688133,139.876211136837,265.05,2151.09463243467,1000.21263873638
270.05,533.917681285193,158.291160672207,270.05,2024.06251251455,915.825821352798
275.033333333333,412.314645091881,126.838439961397,275.033333333333,2273.65348367855,1056.31294156894
280.05,511.45263045464,161.425150595376,280.05,2061.51598803921,898.923289390225
285.033333333333,522.081932982569,168.861494635368,285.033333333333,2175.26707272543,970.836583854514
290.066666666667,354.585719624643,114.670382144998,290.066666666667,1989.04499721399,921.841766041821
295.033333333333,426.255857697671,145.39634331595,295.033333333333,2038.93887046096,950.142433819232
300.033333333333,395.689955085918,133.31952162322,300.033333333333,2163.33682394514,1004.60708571456
305.033333333333,451.092007752382,155.519956181049,305.033333333333,1852.91571268159,779.885453488892
310.033333333333,476.202200912862,160.100453774327,310.033333333333,2232.09485931617,1033.79205037965
315.05,395.927084262783,136.25245977093,315.05,1987.06066407513,921.911407410884
320.033333333333,505.866889786715,179.615729576904,320.033333333333,2345.23464294528,1124.6227134393
325.05,530.338527593302,192.063202504356,325.05,1968.67419216694,934.2819718354
330.05,398.393010334579,145.120987358247,330.05,1780.48933805524,858.539066436279
335.033333333333,489.909848069037,186.818334973223,335.033333333333,2037.86705366089,995.325028663295
340.066666666667,435.845981157411,166.208582865325,340.066666666667,1791.46556395582,888.016269435399
345.033333333333,519.279158920549,207.879560137106,345.033333333333,1434.30826625136,653.46742672089
350.033333333333,578.456671040423,231.736103958005,350.033333333333,1836.32206286403,913.293113367963
355.05,488.201223426386,197.642854114037,355.05,1391.64216263798,720.507950790516
360.033333333333,652.028124637122,263.440757186359,360.033333333333,1506.6025467762,787.489250761158
365.033333333333,621.244624965376,255.376793032964,365.033333333333,1157.27050008486,618.76908092505
370.033333333333,493.915173520237,209.973832051623,370.033333333333,1130.71777124139,633.103578228529
375.033333333333,663.494158957765,276.212876180089,375.033333333333,985.422621999651,512.662548330674
380.05,677.43853494773,279.519518458677,380.05,977.823287371681,558.476848314146
