Switchingtimes,FinalTime,IPTGpre,aTcpre,IPTG,aTc
0,1080.01666666667,1,0,0.8,20
177.966666666667,1080.01666666667,1,0,0.3,60
720,1080.01666666667,1,0,0.3,20
837.966666666667,1080.01666666667,1,0,0.3,20
