Switchingtimes,FinalTime,IPTGpre,aTcpre,IPTG,aTc
0,1200.05,1,0,0.5,0
180.4,1200.05,1,0,0,50
210.4,1200.05,1,0,0.5,0
390.4,1200.05,1,0,0,50
420.4,1200.05,1,0,0.5,0
600.4,1200.05,1,0,0,50
630.4,1200.05,1,0,0.5,0
810.4,1200.05,1,0,0,50
840.4,1200.05,1,0,0.25,20
