time,IPTGpre,aTcpre,IPTG,aTc
264,1,0,0.16,33
265,1,0,0.16,33
266,1,0,0.16,33
267,1,0,0.16,33
268,1,0,0.16,33
269,1,0,0.26,44
270,1,0,0.26,44
271,1,0,0.26,44
272,1,0,0.26,44
273,1,0,0.26,44
274,1,0,0.23,13
275,1,0,0.23,13
276,1,0,0.23,13
277,1,0,0.23,13
278,1,0,0.23,13
279,1,0,0.26,34
280,1,0,0.26,34
281,1,0,0.26,34
282,1,0,0.26,34
283,1,0,0.26,34
284,1,0,0.31,47
285,1,0,0.31,47
286,1,0,0.31,47
287,1,0,0.31,47
288,1,0,0.31,47
289,1,0,0.25,0
290,1,0,0.25,0
291,1,0,0.25,0
292,1,0,0.25,0
293,1,0,0.25,0
294,1,0,0.3,16
295,1,0,0.3,16
296,1,0,0.3,16
297,1,0,0.3,16
298,1,0,0.3,16
299,1,0,0.22,0
300,1,0,0.22,0
301,1,0,0.22,0
302,1,0,0.22,0
303,1,0,0.22,0
304,1,0,0.28,7
305,1,0,0.28,7
306,1,0,0.28,7
307,1,0,0.28,7
308,1,0,0.28,7
309,1,0,0.27,0
310,1,0,0.27,0
311,1,0,0.27,0
312,1,0,0.27,0
313,1,0,0.27,0
314,1,0,0.35,31
315,1,0,0.35,31
316,1,0,0.35,31
317,1,0,0.35,31
318,1,0,0.35,31
319,1,0,0.31,0
320,1,0,0.31,0
321,1,0,0.31,0
322,1,0,0.31,0
323,1,0,0.31,0
324,1,0,0.34,15
325,1,0,0.34,15
326,1,0,0.34,15
327,1,0,0.34,15
328,1,0,0.34,15
329,1,0,0.26,0
330,1,0,0.26,0
331,1,0,0.26,0
332,1,0,0.26,0
333,1,0,0.26,0
334,1,0,0.28,0
335,1,0,0.28,0
336,1,0,0.28,0
337,1,0,0.28,0
338,1,0,0.28,0
339,1,0,0.31,0
340,1,0,0.31,0
341,1,0,0.31,0
342,1,0,0.31,0
343,1,0,0.31,0
344,1,0,0.28,0
345,1,0,0.28,0
346,1,0,0.28,0
347,1,0,0.28,0
348,1,0,0.28,0
349,1,0,0.3,0
350,1,0,0.3,0
351,1,0,0.3,0
352,1,0,0.3,0
353,1,0,0.3,0
354,1,0,0.35,0
355,1,0,0.35,0
356,1,0,0.35,0
357,1,0,0.35,0
358,1,0,0.35,0
359,1,0,0.31,0
360,1,0,0.31,0
361,1,0,0.31,0
362,1,0,0.31,0
363,1,0,0.31,0
364,1,0,0.35,17
365,1,0,0.35,17
366,1,0,0.35,17
367,1,0,0.35,17
368,1,0,0.35,17
369,1,0,0.33,0
370,1,0,0.33,0
371,1,0,0.33,0
372,1,0,0.33,0
373,1,0,0.33,0
374,1,0,0.31,0
375,1,0,0.31,0
376,1,0,0.31,0
377,1,0,0.31,0
378,1,0,0.31,0
379,1,0,0.3,0
380,1,0,0.3,0
381,1,0,0.3,0
382,1,0,0.3,0
383,1,0,0.3,0
384,1,0,0.25,0
385,1,0,0.25,0
386,1,0,0.25,0
387,1,0,0.25,0
388,1,0,0.25,0
389,1,0,0.29,0
390,1,0,0.29,0
391,1,0,0.29,0
392,1,0,0.29,0
393,1,0,0.29,0
394,1,0,0.26,0
395,1,0,0.26,0
396,1,0,0.26,0
397,1,0,0.26,0
398,1,0,0.26,0
399,1,0,0.31,0
400,1,0,0.31,0
401,1,0,0.31,0
402,1,0,0.31,0
403,1,0,0.31,0
404,1,0,0.27,0
405,1,0,0.27,0
406,1,0,0.27,0
407,1,0,0.27,0
408,1,0,0.27,0
409,1,0,0.29,0
410,1,0,0.29,0
411,1,0,0.29,0
412,1,0,0.29,0
413,1,0,0.29,0
414,1,0,0.25,0
415,1,0,0.25,0
416,1,0,0.25,0
417,1,0,0.25,0
418,1,0,0.25,0
419,1,0,0.21,0
420,1,0,0.21,0
421,1,0,0.21,0
422,1,0,0.21,0
423,1,0,0.21,0
424,1,0,0.24,0
425,1,0,0.24,0
426,1,0,0.24,0
427,1,0,0.24,0
428,1,0,0.24,0
429,1,0,0.23,0
430,1,0,0.23,0
431,1,0,0.23,0
432,1,0,0.23,0
433,1,0,0.23,0
434,1,0,0.26,0
435,1,0,0.26,0
436,1,0,0.26,0
437,1,0,0.26,0
438,1,0,0.26,0
439,1,0,0.27,0
440,1,0,0.27,0
441,1,0,0.27,0
442,1,0,0.27,0
443,1,0,0.27,0
444,1,0,0.25,17
445,1,0,0.25,17
446,1,0,0.25,17
447,1,0,0.25,17
448,1,0,0.25,17
449,1,0,0.24,6
450,1,0,0.24,6
451,1,0,0.24,6
452,1,0,0.24,6
453,1,0,0.24,6
454,1,0,0.25,29
455,1,0,0.25,29
456,1,0,0.25,29
457,1,0,0.25,29
458,1,0,0.25,29
459,1,0,0.26,41
460,1,0,0.26,41
461,1,0,0.26,41
462,1,0,0.26,41
463,1,0,0.26,41
464,1,0,0.25,44
465,1,0,0.25,44
466,1,0,0.25,44
467,1,0,0.25,44
468,1,0,0.25,44
469,1,0,0.26,46
470,1,0,0.26,46
471,1,0,0.26,46
472,1,0,0.26,46
473,1,0,0.26,46
474,1,0,0.2,45
475,1,0,0.2,45
476,1,0,0.2,45
477,1,0,0.2,45
478,1,0,0.2,45
479,1,0,0.15,35
480,1,0,0.15,35
481,1,0,0.15,35
482,1,0,0.15,35
483,1,0,0.15,35
484,1,0,0.17,50
485,1,0,0.17,50
486,1,0,0.17,50
487,1,0,0.17,50
488,1,0,0.17,50
489,1,0,0.2,45
490,1,0,0.2,45
491,1,0,0.2,45
492,1,0,0.2,45
493,1,0,0.2,45
494,1,0,0.22,50
495,1,0,0.22,50
496,1,0,0.22,50
497,1,0,0.22,50
498,1,0,0.22,50
499,1,0,0.15,42
500,1,0,0.15,42
501,1,0,0.15,42
502,1,0,0.15,42
503,1,0,0.15,42
504,1,0,0.28,50
505,1,0,0.28,50
506,1,0,0.28,50
507,1,0,0.28,50
508,1,0,0.28,50
509,1,0,0.22,39
510,1,0,0.22,39
511,1,0,0.22,39
512,1,0,0.22,39
513,1,0,0.22,39
514,1,0,0.14,0
515,1,0,0.14,0
516,1,0,0.14,0
517,1,0,0.14,0
518,1,0,0.14,0
519,1,0,0.22,16
520,1,0,0.22,16
521,1,0,0.22,16
522,1,0,0.22,16
523,1,0,0.22,16
524,1,0,0.18,0
525,1,0,0.18,0
526,1,0,0.18,0
527,1,0,0.18,0
528,1,0,0.18,0
529,1,0,0.23,0
530,1,0,0.23,0
531,1,0,0.23,0
532,1,0,0.23,0
533,1,0,0.23,0
534,1,0,0.23,0
535,1,0,0.23,0
536,1,0,0.23,0
537,1,0,0.23,0
538,1,0,0.23,0
539,1,0,0.15,0
540,1,0,0.15,0
541,1,0,0.15,0
542,1,0,0.15,0
543,1,0,0.15,0
544,1,0,0.22,0
545,1,0,0.22,0
546,1,0,0.22,0
547,1,0,0.22,0
548,1,0,0.22,0
549,1,0,0.17,0
550,1,0,0.17,0
551,1,0,0.17,0
552,1,0,0.17,0
553,1,0,0.17,0
554,1,0,0.24,0
555,1,0,0.24,0
556,1,0,0.24,0
557,1,0,0.24,0
558,1,0,0.24,0
559,1,0,0.17,0
560,1,0,0.17,0
561,1,0,0.17,0
562,1,0,0.17,0
563,1,0,0.17,0
564,1,0,0.22,0
565,1,0,0.22,0
566,1,0,0.22,0
567,1,0,0.22,0
568,1,0,0.22,0
569,1,0,0.28,0
570,1,0,0.28,0
571,1,0,0.28,0
572,1,0,0.28,0
573,1,0,0.28,0
574,1,0,0.2,0
575,1,0,0.2,0
576,1,0,0.2,0
577,1,0,0.2,0
578,1,0,0.2,0
579,1,0,0.28,0
580,1,0,0.28,0
581,1,0,0.28,0
582,1,0,0.28,0
583,1,0,0.28,0
584,1,0,0.19,0
585,1,0,0.19,0
586,1,0,0.19,0
587,1,0,0.19,0
588,1,0,0.19,0
589,1,0,0.29,0
590,1,0,0.29,0
591,1,0,0.29,0
592,1,0,0.29,0
593,1,0,0.29,0
594,1,0,0.18,0
595,1,0,0.18,0
596,1,0,0.18,0
597,1,0,0.18,0
598,1,0,0.18,0
599,1,0,0.35,27
600,1,0,0.35,27
601,1,0,0.35,27
602,1,0,0.35,27
603,1,0,0.35,27
604,1,0,0.24,0
605,1,0,0.24,0
606,1,0,0.24,0
607,1,0,0.24,0
608,1,0,0.24,0
609,1,0,0.23,0
610,1,0,0.23,0
611,1,0,0.23,0
612,1,0,0.23,0
613,1,0,0.23,0
614,1,0,0.23,0
615,1,0,0.23,0
616,1,0,0.23,0
617,1,0,0.23,0
618,1,0,0.23,0
619,1,0,0.24,0
620,1,0,0.24,0
621,1,0,0.24,0
622,1,0,0.24,0
623,1,0,0.24,0
624,1,0,0.23,0
625,1,0,0.23,0
626,1,0,0.23,0
627,1,0,0.23,0
628,1,0,0.23,0
629,1,0,0.32,0
630,1,0,0.32,0
631,1,0,0.32,0
632,1,0,0.32,0
633,1,0,0.32,0
634,1,0,0.22,0
635,1,0,0.22,0
636,1,0,0.22,0
637,1,0,0.22,0
638,1,0,0.22,0
639,1,0,0.22,0
640,1,0,0.22,0
641,1,0,0.22,0
642,1,0,0.22,0
643,1,0,0.22,0
644,1,0,0.2,0
645,1,0,0.2,0
646,1,0,0.2,0
647,1,0,0.2,0
648,1,0,0.2,0
649,1,0,0.32,44
650,1,0,0.32,44
651,1,0,0.32,44
652,1,0,0.32,44
653,1,0,0.32,44
654,1,0,0.17,0
655,1,0,0.17,0
656,1,0,0.17,0
657,1,0,0.17,0
658,1,0,0.17,0
659,1,0,0.38,50
660,1,0,0.38,50
661,1,0,0.38,50
662,1,0,0.38,50
663,1,0,0.38,50
664,1,0,0.31,32
665,1,0,0.31,32
666,1,0,0.31,32
667,1,0,0.31,32
668,1,0,0.31,32
669,1,0,0.21,0
670,1,0,0.21,0
671,1,0,0.21,0
672,1,0,0.21,0
673,1,0,0.21,0
674,1,0,0.21,0
675,1,0,0.21,0
676,1,0,0.21,0
677,1,0,0.21,0
678,1,0,0.21,0
679,1,0,0.29,41
680,1,0,0.29,41
681,1,0,0.29,41
682,1,0,0.29,41
683,1,0,0.29,41
684,1,0,0.21,0
685,1,0,0.21,0
686,1,0,0.21,0
687,1,0,0.21,0
688,1,0,0.21,0
689,1,0,0.12,0
690,1,0,0.12,0
691,1,0,0.12,0
692,1,0,0.12,0
693,1,0,0.12,0
694,1,0,0.17,0
695,1,0,0.17,0
696,1,0,0.17,0
697,1,0,0.17,0
698,1,0,0.17,0
699,1,0,0.18,0
700,1,0,0.18,0
701,1,0,0.18,0
702,1,0,0.18,0
703,1,0,0.18,0
704,1,0,0.15,0
705,1,0,0.15,0
706,1,0,0.15,0
707,1,0,0.15,0
708,1,0,0.15,0
709,1,0,0.13,0
710,1,0,0.13,0
711,1,0,0.13,0
712,1,0,0.13,0
713,1,0,0.13,0
714,1,0,0.2,0
715,1,0,0.2,0
716,1,0,0.2,0
717,1,0,0.2,0
718,1,0,0.2,0
719,1,0,0.13,0
720,1,0,0.13,0
721,1,0,0.13,0
722,1,0,0.13,0
723,1,0,0.13,0
724,1,0,0.23,0
725,1,0,0.23,0
726,1,0,0.23,0
727,1,0,0.23,0
728,1,0,0.23,0
729,1,0,0.17,0
730,1,0,0.17,0
731,1,0,0.17,0
732,1,0,0.17,0
733,1,0,0.17,0
734,1,0,0.15,0
735,1,0,0.15,0
736,1,0,0.15,0
737,1,0,0.15,0
738,1,0,0.15,0
739,1,0,0.23,0
740,1,0,0.23,0
741,1,0,0.23,0
742,1,0,0.23,0
743,1,0,0.23,0
744,1,0,0.19,0
745,1,0,0.19,0
746,1,0,0.19,0
747,1,0,0.19,0
748,1,0,0.19,0
749,1,0,0.17,0
750,1,0,0.17,0
751,1,0,0.17,0
752,1,0,0.17,0
753,1,0,0.17,0
754,1,0,0.16,0
755,1,0,0.16,0
756,1,0,0.16,0
757,1,0,0.16,0
758,1,0,0.16,0
759,1,0,0.17,0
760,1,0,0.17,0
761,1,0,0.17,0
762,1,0,0.17,0
763,1,0,0.17,0
764,1,0,0.24,0
765,1,0,0.24,0
766,1,0,0.24,0
767,1,0,0.24,0
768,1,0,0.24,0
769,1,0,0.14,0
770,1,0,0.14,0
771,1,0,0.14,0
772,1,0,0.14,0
773,1,0,0.14,0
774,1,0,0.26,0
775,1,0,0.26,0
776,1,0,0.26,0
777,1,0,0.26,0
778,1,0,0.26,0
779,1,0,0.12,0
780,1,0,0.12,0
781,1,0,0.12,0
782,1,0,0.12,0
783,1,0,0.12,0
784,1,0,0.15,0
785,1,0,0.15,0
786,1,0,0.15,0
787,1,0,0.15,0
788,1,0,0.15,0
789,1,0,0.11,0
790,1,0,0.11,0
791,1,0,0.11,0
792,1,0,0.11,0
793,1,0,0.11,0
794,1,0,0.1,0
795,1,0,0.1,0
796,1,0,0.1,0
797,1,0,0.1,0
798,1,0,0.1,0
799,1,0,0.1,0
800,1,0,0.1,0
801,1,0,0.1,0
802,1,0,0.1,0
803,1,0,0.1,0
804,1,0,0.08,0
805,1,0,0.08,0
806,1,0,0.08,0
807,1,0,0.08,0
808,1,0,0.08,0
809,1,0,0.12,0
810,1,0,0.12,0
811,1,0,0.12,0
812,1,0,0.12,0
813,1,0,0.12,0
814,1,0,0.12,0
815,1,0,0.12,0
816,1,0,0.12,0
817,1,0,0.12,0
818,1,0,0.12,0
819,1,0,0.12,21
820,1,0,0.12,21
821,1,0,0.12,21
822,1,0,0.12,21
823,1,0,0.12,21
824,1,0,0.18,40
825,1,0,0.18,40
826,1,0,0.18,40
827,1,0,0.18,40
828,1,0,0.18,40
829,1,0,0.08,34
830,1,0,0.08,34
831,1,0,0.08,34
832,1,0,0.08,34
833,1,0,0.08,34
834,1,0,0.1,34
835,1,0,0.1,34
836,1,0,0.1,34
837,1,0,0.1,34
838,1,0,0.1,34
839,1,0,0.1,44
840,1,0,0.1,44
841,1,0,0.1,44
842,1,0,0.1,44
843,1,0,0.1,44
844,1,0,0.13,46
845,1,0,0.13,46
846,1,0,0.13,46
847,1,0,0.13,46
848,1,0,0.13,46
849,1,0,0.07,40
850,1,0,0.07,40
851,1,0,0.07,40
852,1,0,0.07,40
853,1,0,0.07,40
854,1,0,0.23,50
855,1,0,0.23,50
856,1,0,0.23,50
857,1,0,0.23,50
858,1,0,0.23,50
859,1,0,0.13,42
860,1,0,0.13,42
861,1,0,0.13,42
862,1,0,0.13,42
863,1,0,0.13,42
864,1,0,0.1,20
865,1,0,0.1,20
866,1,0,0.1,20
867,1,0,0.1,20
868,1,0,0.1,20
869,1,0,0.11,16
870,1,0,0.11,16
871,1,0,0.11,16
872,1,0,0.11,16
873,1,0,0.11,16
874,1,0,0.1,0
875,1,0,0.1,0
876,1,0,0.1,0
877,1,0,0.1,0
878,1,0,0.1,0
879,1,0,0.1,0
880,1,0,0.1,0
881,1,0,0.1,0
882,1,0,0.1,0
883,1,0,0.1,0
884,1,0,0.38,50
885,1,0,0.38,50
886,1,0,0.38,50
887,1,0,0.38,50
888,1,0,0.38,50
889,1,0,0.38,50
890,1,0,0.38,50
891,1,0,0.38,50
892,1,0,0.38,50
893,1,0,0.38,50
894,1,0,0.33,20
895,1,0,0.33,20
896,1,0,0.33,20
897,1,0,0.33,20
898,1,0,0.33,20
899,1,0,0.33,20
900,1,0,0.33,20
